300.089	1.47225	0.001885274
300.072	1.47257	0.001885272
349.993	1.47911	0.001893176
349.989	1.4708	0.001893175
399.911	1.46754	0.001901079
399.832	1.47099	0.001901067
450.014	1.47007	0.001909012
499.937	1.45865	0.001916916
499.944	1.45824	0.001916917
550.038	1.45183	0.001924849
599.963	1.44533	0.001932754
650.07	1.43979	0.001940687
650.069	1.43961	0.001940687
699.987	1.43213	0.00194859
699.984	1.43224	0.00194859
750.094	1.43402	0.001956524
800.012	1.41792	0.001964427
800.01	1.41782	0.001964427
849.931	1.40927	0.001972331
900.032	1.40347	0.001980264
900.036	1.40288	0.001980264
949.955	1.39434	0.001988168
949.955	1.39481	0.001988168
1000.06	1.38705	0.001996101
1049.98	1.37662	0.002004005
1049.98	1.37666	0.002004005
1100.08	1.3695	0.002011937
1100.09	1.36943	0.002011939
1150	1.35944	0.002019841
1199.92	1.34895	0.002027745
1199.92	1.34912	0.002027745
1250.03	1.33942	0.002035679
1250.03	1.34079	0.002035679
1299.95	1.32911	0.002043583
1350.06	1.31947	0.002051517
1350.05	1.31957	0.002051515
1399.97	1.30778	0.002059419
1399.97	1.30789	0.002059419
1450.08	1.29752	0.002067353
1500	1.28492	0.002075257
1500	1.28426	0.002075257
1549.91	1.28094	0.002083159
1549.91	1.27275	0.002083159
1600.02	1.25901	0.002091093
1649.94	1.24515	0.002098997
1649.94	1.24502	0.002098997
1700.05	1.23202	0.002106931
1700.05	1.23211	0.002106931
1749.97	1.21702	0.002114835
1800.07	1.20274	0.002122767
1800.07	1.20211	0.002122767
1849.99	1.18622	0.002130671
1900.1	1.16922	0.002138605
1950.01	1.15185	0.002146507
1950.01	1.15151	0.002146507
1999.93	1.13204	0.002154411
2050.04	1.12174	0.002162345
2099.96	1.09326	0.002170249
2099.96	1.09326	0.002170249
2150.06	1.07306	0.002178182
2199.99	1.04974	0.002186087
2250.09	1.02556	0.002194019
2250.09	1.02596	0.002194019
2300.01	1.00045	0.002201923
2349.93	0.975537	0.002209827
2349.93	0.973382	0.002209827
2400.03	0.946871	0.002217759
2400.03	0.947882	0.002217759
2449.95	0.918457	0.002225663
2500.06	0.887859	0.002233597
2500.06	0.887537	0.002233597
2549.98	0.855938	0.002241501
2549.98	0.855507	0.002241501
2600.08	0.821657	0.002249433
2650	0.787448	0.002257337
2650	0.786777	0.002257337
2700.11	0.75024	0.002265271
2700.11	0.750942	0.002265271
2750.03	0.712978	0.002273175
2799.95	0.673898	0.002281079
2799.95	0.67364	0.002281079
2850.05	0.63328	0.002289011
2850.05	0.632278	0.002289011
2899.97	0.59318	0.002296915
2950.08	0.549274	0.002304849
2950.08	0.546811	0.002304849
3000	0.505615	0.002312753
3000	0.505329	0.002312753
3050.1	0.47137	0.002320685
3100.02	0.415042	0.002328589
3100.02	0.41576	0.002328589
3149.94	0.381231	0.002336493
3149.94	0.369715	0.002336493
3200.05	0.324586	0.002344427
3249.97	0.289002	0.002352331
3249.97	0.278238	0.002352331
3300.07	0.232918	0.002360263
3300.07	0.232583	0.002360263
3349.99	0.18783	0.002368167
3400.1	0.143479	0.002376101
3400.09	0.144566	0.0023761
3450.02	0.0992109	0.002384005
3450.02	0.0981443	0.002384005
3499.93	0.0548561	0.002391907
3550.04	0.00992817	0.002399841
3550.04	0.00992519	0.002399841
3599.96	-0.0307369	0.002407745
3599.96	-0.0313572	0.002407745
3650.07	-0.0700804	0.002415679
3699.98	-0.110925	0.002423581
3699.98	-0.110292	0.002423581
3750.09	-0.147935	0.002431515
3750.09	-0.147991	0.002431515
3800.01	-0.1876	0.002439419
3850.11	-0.221747	0.002447352
